shipment_id,status,delay_risk_score,risk_level,risk_flag,delay_probability
SHP-03638,Delivered,5.9,LOW,False,0.05947638303160096
SHP-03639,Delivered,45.3,HIGH,True,0.4525378962540563
SHP-03640,Delivered,6.0,LOW,False,0.059795321486797275
SHP-03641,Delivered,45.6,HIGH,True,0.45550457952808565
SHP-03642,Delivered,50.2,HIGH,True,0.5020109537173596
SHP-03643,Delayed,38.9,MEDIUM,False,0.38878568613941705
SHP-03644,Delivered,72.7,CRITICAL,True,0.727052318830642
SHP-03645,Delivered,58.9,HIGH,True,0.588553801368268
SHP-03646,Delivered,48.1,HIGH,True,0.4807838963939288
SHP-03647,Delivered,51.3,HIGH,True,0.512582882632437
SHP-03648,Delivered,9.5,LOW,False,0.09517476803034719
SHP-03649,Delivered,10.5,LOW,False,0.10474205176216286
SHP-03650,Delivered,59.6,HIGH,True,0.5959993084687706
SHP-03651,Delivered,54.7,HIGH,True,0.5465388307021635
SHP-03652,Delivered,64.6,CRITICAL,True,0.6456203417248091
SHP-03653,Delayed,60.6,CRITICAL,True,0.6056998082797217
SHP-03654,Delivered,90.3,CRITICAL,True,0.9034806924961116
SHP-03655,Delivered,43.7,HIGH,True,0.43720210819500466
SHP-03656,Delivered,44.0,HIGH,True,0.4397932506516385
SHP-03657,Delayed,51.5,HIGH,True,0.5151079458305949
SHP-03658,Delivered,59.4,HIGH,True,0.5944058574966848
SHP-03659,Delivered,50.0,HIGH,True,0.49970117632088784
SHP-03660,Delivered,56.6,HIGH,True,0.5664429032478215
SHP-03661,Delayed,52.3,HIGH,True,0.522971989574679
SHP-03662,Delivered,44.3,HIGH,True,0.44263207948720235
SHP-03663,Delayed,47.9,HIGH,True,0.47915481486726347
SHP-03664,Delayed,94.9,CRITICAL,True,0.949241099842459
SHP-03665,Delayed,92.6,CRITICAL,True,0.9258024223135091
SHP-03666,Delivered,10.7,LOW,False,0.10672730720259496
SHP-03667,Delivered,64.3,CRITICAL,True,0.6427328911515461
SHP-03668,Delivered,12.3,LOW,False,0.1227876902494952
SHP-03669,Delivered,61.1,CRITICAL,True,0.6114647986270392
SHP-03670,Delivered,34.2,MEDIUM,False,0.34181750639732883
SHP-03671,Delivered,24.7,LOW,False,0.24719018654189961
SHP-03672,Delivered,5.8,LOW,False,0.05821397068845602
SHP-03673,Delivered,66.5,CRITICAL,True,0.6652934270863049
SHP-03674,Delivered,6.0,LOW,False,0.05998412911886892
SHP-03675,Delivered,59.8,HIGH,True,0.5982245186887
SHP-03676,Delayed,47.1,HIGH,True,0.470837096644268
SHP-03677,Delivered,38.5,MEDIUM,False,0.3846667375727062
SHP-03678,Delivered,75.2,CRITICAL,True,0.751645171630443
SHP-03679,Delivered,9.3,LOW,False,0.09282466993738699
SHP-03680,Delivered,25.3,MEDIUM,False,0.25339870409397536
SHP-03681,Delayed,65.3,CRITICAL,True,0.6533934634327657
SHP-03682,Delayed,90.4,CRITICAL,True,0.9043334378607674
SHP-03683,Delivered,33.5,MEDIUM,False,0.33502496763119405
SHP-03684,Delivered,58.9,HIGH,True,0.5893000333866351
SHP-03685,Delayed,47.1,HIGH,True,0.4711042926818444
SHP-03686,Delivered,5.8,LOW,False,0.05781862414937976
SHP-03687,Delivered,55.4,HIGH,True,0.5537523954037552
SHP-03688,Delivered,4.4,LOW,False,0.0438368639814847
SHP-03689,Delayed,48.2,HIGH,True,0.48221577684110073
SHP-03690,Delivered,46.5,HIGH,True,0.4648987840521104
SHP-03691,Delayed,50.3,HIGH,True,0.5029041617854615
SHP-03692,Delivered,5.3,LOW,False,0.053332207255602546
SHP-03693,Delayed,77.6,CRITICAL,True,0.7762443641833212
SHP-03694,Delayed,63.1,CRITICAL,True,0.6305504915915895
SHP-03695,Delayed,71.6,CRITICAL,True,0.7162417760329655
SHP-03696,Delayed,88.1,CRITICAL,True,0.8806576653509378
SHP-03697,Delivered,66.6,CRITICAL,True,0.6661429843475873
SHP-03698,Cancelled,51.0,HIGH,True,0.5099007889462075
SHP-03699,Delivered,48.9,HIGH,True,0.4891278837397017
SHP-03700,Delivered,40.6,HIGH,True,0.40550521210804624
SHP-03701,Delayed,18.1,LOW,False,0.1810513361381698
SHP-03702,Delivered,65.2,CRITICAL,True,0.6518680426261955
SHP-03703,Delivered,5.8,LOW,False,0.05756522480383696
SHP-03704,Delivered,43.7,HIGH,True,0.43652058965179447
SHP-03705,Delivered,85.9,CRITICAL,True,0.8593609577810455
SHP-03706,Delayed,59.5,HIGH,True,0.5946145918203634
SHP-03707,Delayed,58.2,HIGH,True,0.5815650679747306
SHP-03708,Delayed,9.1,LOW,False,0.09082136396210792
SHP-03709,Delayed,86.6,CRITICAL,True,0.8655907536078516
SHP-03710,Delivered,48.8,HIGH,True,0.487649880676962
SHP-03711,Delivered,90.4,CRITICAL,True,0.9043939435276926
SHP-03712,Delivered,57.4,HIGH,True,0.5736240186787624
SHP-03713,Delivered,66.9,CRITICAL,True,0.6693780578583439
SHP-03714,Delayed,88.7,CRITICAL,True,0.8868301246100995
SHP-03715,Delivered,94.0,CRITICAL,True,0.9400692565168889
SHP-03716,Delivered,48.0,HIGH,True,0.48016058839432646
SHP-03717,Delivered,38.6,MEDIUM,False,0.3858417950359068
SHP-03718,Delayed,89.7,CRITICAL,True,0.8966363602587495
SHP-03719,Delayed,85.4,CRITICAL,True,0.8542931964422256
SHP-03720,Delivered,65.3,CRITICAL,True,0.6534368215921685
SHP-03721,Delivered,59.3,HIGH,True,0.5926529909595702
SHP-03722,Delivered,47.7,HIGH,True,0.47749148553460985
SHP-03723,Delivered,5.5,LOW,False,0.05468980606668002
SHP-03724,Delivered,6.5,LOW,False,0.0650015086957109
SHP-03725,Delivered,33.9,MEDIUM,False,0.3393810408254206
SHP-03726,Delivered,46.2,HIGH,True,0.461698438203769
SHP-03727,Delayed,66.7,CRITICAL,True,0.6673752350259206
SHP-03728,Delayed,10.1,LOW,False,0.10085159970600584
SHP-03729,Delayed,58.5,HIGH,True,0.585177109323428
SHP-03730,Delivered,32.8,MEDIUM,False,0.3284260693760509
SHP-03731,Delivered,53.2,HIGH,True,0.5315772661864127
SHP-03732,Delivered,7.7,LOW,False,0.07668019387855834
SHP-03733,Delayed,52.9,HIGH,True,0.5291836344226613
SHP-03734,Delivered,53.9,HIGH,True,0.5394398479390065
SHP-03735,Delivered,5.5,LOW,False,0.05481738151939317
SHP-03736,Delivered,4.7,LOW,False,0.04702784772339195
SHP-03737,Delivered,57.3,HIGH,True,0.5725986803568105
SHP-03738,Delayed,51.7,HIGH,True,0.5166953479516158
SHP-03739,Delivered,5.3,LOW,False,0.05330951945317322
SHP-03740,Cancelled,65.7,CRITICAL,True,0.656943556900937
SHP-03741,Delivered,6.4,LOW,False,0.06355895616306356
SHP-03742,Delivered,7.8,LOW,False,0.07815803998723952
SHP-03743,Delivered,91.0,CRITICAL,True,0.9097980075637014
SHP-03744,Delayed,60.6,CRITICAL,True,0.605615723814128
SHP-03745,Delivered,45.8,HIGH,True,0.45758112028080905
SHP-03746,Delivered,12.2,LOW,False,0.12151460394540875
SHP-03747,Delivered,5.3,LOW,False,0.05279247177495119
SHP-03748,Delayed,52.2,HIGH,True,0.5220449559937823
SHP-03749,Delivered,41.4,HIGH,True,0.413912696268284
SHP-03750,Delivered,49.9,HIGH,True,0.49882334337169576
SHP-03751,Delivered,9.4,LOW,False,0.09444505464350542
SHP-03752,Delayed,89.8,CRITICAL,True,0.8976425798341233
SHP-03753,Delayed,62.9,CRITICAL,True,0.6294787333950903
SHP-03754,Delivered,43.9,HIGH,True,0.43919089156104013
SHP-03755,Delivered,35.5,MEDIUM,False,0.35542845521623373
SHP-03756,Delivered,52.0,HIGH,True,0.5203246904002077
SHP-03757,Delivered,50.0,HIGH,True,0.49970722960440783
SHP-03758,Delivered,46.3,HIGH,True,0.4632338533199967
SHP-03759,Cancelled,92.9,CRITICAL,True,0.9293917870821959
SHP-03760,Delivered,10.3,LOW,False,0.10255739992896423
SHP-03761,Delivered,55.9,HIGH,True,0.5588094914435441
SHP-03762,Delivered,40.1,HIGH,True,0.4006471541921108
SHP-03763,Delivered,47.3,HIGH,True,0.4733796843584502
SHP-03764,Delivered,54.2,HIGH,True,0.5416414112363594
SHP-03765,Delivered,20.4,LOW,False,0.20374794105301772
SHP-03766,Delayed,86.0,CRITICAL,True,0.8595310133839273
SHP-03767,Delivered,49.4,HIGH,True,0.4935489505048318
SHP-03768,Delivered,44.2,HIGH,True,0.44208611999009295
SHP-03769,Delayed,95.1,CRITICAL,True,0.950594104518773
SHP-03770,Delivered,57.4,HIGH,True,0.5744041826247142
SHP-03771,Delivered,41.4,HIGH,True,0.4142464902396056
SHP-03772,Delayed,55.6,HIGH,True,0.5560194368446121
SHP-03773,Delivered,50.6,HIGH,True,0.5057447796631968
SHP-03774,Delivered,6.6,LOW,False,0.06601032986278633
SHP-03775,Delayed,7.9,LOW,False,0.07922572699932492
SHP-03776,Delivered,51.2,HIGH,True,0.511716471467865
SHP-03777,Delayed,9.6,LOW,False,0.09578007818593844
SHP-03778,Delayed,16.7,LOW,False,0.1670287294623473
SHP-03779,Delivered,63.1,CRITICAL,True,0.6312812447834747
SHP-03780,Delivered,5.4,LOW,False,0.054109135003120486
SHP-03781,Delivered,59.5,HIGH,True,0.5947313640112929
SHP-03782,Delayed,49.4,HIGH,True,0.4939669810563678
SHP-03783,Delayed,60.1,CRITICAL,True,0.6005884283942311
SHP-03784,Delivered,8.0,LOW,False,0.08016271586603375
SHP-03785,Delivered,38.3,MEDIUM,False,0.3827566928469851
SHP-03786,Delivered,68.0,CRITICAL,True,0.6798926483771534
SHP-03787,Delivered,6.3,LOW,False,0.06324635839568922
SHP-03788,Delayed,62.3,CRITICAL,True,0.622850762109391
SHP-03789,Delivered,8.2,LOW,False,0.08190223836387765
SHP-03790,Delivered,71.9,CRITICAL,True,0.7190646808981643
SHP-03791,Delivered,46.6,HIGH,True,0.4664993009243917
SHP-03792,Delivered,10.9,LOW,False,0.10924306259639685
SHP-03793,Delayed,41.8,HIGH,True,0.41768603771108487
SHP-03794,Delayed,87.2,CRITICAL,True,0.8717570410271815
SHP-03795,Delayed,52.6,HIGH,True,0.5264058401884374
SHP-03796,Delivered,8.2,LOW,False,0.08223152074133497
SHP-03797,Delivered,62.6,CRITICAL,True,0.6261944845786535
SHP-03798,Delivered,40.1,HIGH,True,0.4010867678793077
SHP-03799,Delayed,88.0,CRITICAL,True,0.880135680306152
SHP-03800,Delivered,4.8,LOW,False,0.04758666618469755
SHP-03801,Delivered,9.4,LOW,False,0.09413861261866398
SHP-03802,Delayed,54.6,HIGH,True,0.5460357108593383
SHP-03803,Delivered,4.9,LOW,False,0.04893383424127379
SHP-03804,Delivered,19.6,LOW,False,0.19601021631536386
SHP-03805,Delivered,18.2,LOW,False,0.18212626544621588
SHP-03806,Delivered,34.7,MEDIUM,False,0.3466698059733233
SHP-03807,Delivered,52.5,HIGH,True,0.5245057761800941
SHP-03808,Delivered,58.5,HIGH,True,0.5851073428739741
SHP-03809,Delivered,51.6,HIGH,True,0.5157316839473792
SHP-03810,Delivered,55.3,HIGH,True,0.5530062879309043
SHP-03811,Delivered,39.7,MEDIUM,False,0.39700319906556125
SHP-03812,Delivered,64.6,CRITICAL,True,0.6461947199055202
SHP-03813,Delivered,58.9,HIGH,True,0.5893242060332651
SHP-03814,Delayed,47.9,HIGH,True,0.4793462911844864
SHP-03815,Lost,58.1,HIGH,True,0.5811440330385597
SHP-03816,Delivered,9.9,LOW,False,0.09853721288522556
SHP-03817,Delivered,6.8,LOW,False,0.06757974542889988
SHP-03818,Delivered,4.3,LOW,False,0.04257108496315643
SHP-03819,Delayed,62.1,CRITICAL,True,0.6205518399009943
SHP-03820,Delivered,47.6,HIGH,True,0.4759110942102182
SHP-03821,Delivered,9.2,LOW,False,0.09162375336510234
SHP-03822,Delivered,64.9,CRITICAL,True,0.6485837063560804
SHP-03823,Delivered,4.3,LOW,False,0.043190034644672026
SHP-03824,Delayed,94.0,CRITICAL,True,0.9404016033753688
SHP-03825,Delivered,17.4,LOW,False,0.17399083524432046
SHP-03826,Delivered,16.8,LOW,False,0.16838501287411106
SHP-03827,Delivered,8.1,LOW,False,0.08101010535228799
SHP-03828,Delivered,35.8,MEDIUM,False,0.357566901770125
SHP-03829,Delayed,95.3,CRITICAL,True,0.9529603965067672
SHP-03830,Delivered,42.4,HIGH,True,0.42352884930751555
SHP-03831,Delivered,25.5,MEDIUM,False,0.25497861230172775
SHP-03832,Cancelled,60.8,CRITICAL,True,0.608212187381212
SHP-03833,Lost,54.9,HIGH,True,0.5486813590458233
SHP-03834,Delivered,14.9,LOW,False,0.1486800364625127
SHP-03835,Cancelled,28.4,MEDIUM,False,0.2839659014544675
SHP-03836,Delivered,10.8,LOW,False,0.10806939184139414
SHP-03837,Delayed,91.5,CRITICAL,True,0.9154958226316104
SHP-03838,Delivered,57.8,HIGH,True,0.5784863074501689
SHP-03839,Delivered,5.3,LOW,False,0.05260230856988677
SHP-03840,Delivered,18.7,LOW,False,0.18724731049564744
SHP-03841,Delivered,44.9,HIGH,True,0.4485722019161871
SHP-03842,Delivered,34.7,MEDIUM,False,0.3467370363072008
SHP-03843,Delivered,89.9,CRITICAL,True,0.8986308318576565
SHP-03844,Delayed,43.8,HIGH,True,0.43822089774939654
SHP-03845,Delivered,22.7,LOW,False,0.22720296404378532
SHP-03846,Cancelled,34.6,MEDIUM,False,0.3460451560818811
SHP-03847,Delayed,51.4,HIGH,True,0.5140535574928411
SHP-03848,Delivered,53.8,HIGH,True,0.5376422462272672
SHP-03849,Delivered,45.6,HIGH,True,0.4558708569311304
SHP-03850,Delivered,48.2,HIGH,True,0.4815179601018628
SHP-03851,Delivered,20.2,LOW,False,0.20163715703188617
SHP-03852,Delivered,51.7,HIGH,True,0.5165208531710349
SHP-03853,Delayed,91.2,CRITICAL,True,0.9115063384926894
SHP-03854,Delivered,49.7,HIGH,True,0.49728455554426026
SHP-03855,Delivered,37.8,MEDIUM,False,0.3781384434981
SHP-03856,Delivered,38.4,MEDIUM,False,0.3840951816656362
SHP-03857,Delivered,55.7,HIGH,True,0.5566274099408122
SHP-03858,Delivered,8.3,LOW,False,0.08270913596379083
SHP-03859,Delayed,55.6,HIGH,True,0.555970723715268
SHP-03860,Delayed,56.7,HIGH,True,0.5669053255571178
SHP-03861,Delivered,58.0,HIGH,True,0.580434316537003
SHP-03862,Delivered,52.4,HIGH,True,0.5243413739280446
SHP-03863,Delivered,51.8,HIGH,True,0.5184012503825658
SHP-03864,Delivered,43.4,HIGH,True,0.4338348082714328
SHP-03865,Delivered,24.2,LOW,False,0.24151022702726452
SHP-03866,Delivered,6.0,LOW,False,0.059857030044323974
SHP-03867,Delivered,40.0,HIGH,True,0.4003724888651977
SHP-03868,Delivered,49.1,HIGH,True,0.49097984990766275
SHP-03869,Delivered,41.7,HIGH,True,0.41726838661110904
SHP-03870,Delivered,44.4,HIGH,True,0.4444250362089966
SHP-03871,Delayed,62.9,CRITICAL,True,0.6292712176359899
SHP-03872,Delivered,46.7,HIGH,True,0.4669175237757054
SHP-03873,Delivered,9.5,LOW,False,0.09476413837688057
SHP-03874,Delivered,22.8,LOW,False,0.22769512299438924
SHP-03875,Delivered,46.6,HIGH,True,0.46628554211536705
SHP-03876,Delivered,52.5,HIGH,True,0.5246563644699387
SHP-03877,Delivered,52.2,HIGH,True,0.5224525490205673
SHP-03878,Delayed,88.0,CRITICAL,True,0.8802690225415475
SHP-03879,Delivered,49.2,HIGH,True,0.492096115621007
SHP-03880,Delivered,7.8,LOW,False,0.07815918611398244
SHP-03881,Delayed,63.4,CRITICAL,True,0.6337169689305988
SHP-03882,Delivered,6.8,LOW,False,0.06777266345591319
SHP-03883,Delivered,43.3,HIGH,True,0.4330310703551913
SHP-03884,Delivered,68.8,CRITICAL,True,0.6883875178982166
SHP-03885,Delayed,83.3,CRITICAL,True,0.8328170989185857
SHP-03886,Delayed,52.0,HIGH,True,0.5203294910762135
SHP-03887,Delivered,6.9,LOW,False,0.06898677345910721
SHP-03888,Delayed,60.5,CRITICAL,True,0.6048783132153592
SHP-03889,Delivered,29.8,MEDIUM,False,0.29763981938201844
SHP-03890,Delivered,5.8,LOW,False,0.0584828512435957
SHP-03891,Delivered,5.2,LOW,False,0.05165976529694532
SHP-03892,Delivered,64.9,CRITICAL,True,0.648655105606064
SHP-03893,Delivered,5.8,LOW,False,0.05782360894420001
SHP-03894,Delivered,71.4,CRITICAL,True,0.7136101336818895
SHP-03895,Delivered,50.7,HIGH,True,0.5067596489213566
SHP-03896,Delivered,93.7,CRITICAL,True,0.9373183567814317
SHP-03897,Delivered,46.9,HIGH,True,0.4692552561520001
SHP-03898,Delivered,58.9,HIGH,True,0.5885474248560038
SHP-03899,Delivered,47.9,HIGH,True,0.4787890050160876
SHP-03900,Delivered,18.9,LOW,False,0.18876276749958318
SHP-03901,Delivered,23.9,LOW,False,0.23899629155309654
SHP-03902,Delayed,60.2,CRITICAL,True,0.602227201665113
SHP-03903,Delayed,61.0,CRITICAL,True,0.609740741535364
SHP-03904,Delivered,4.4,LOW,False,0.043567097419751136
SHP-03905,Delivered,49.5,HIGH,True,0.4949805809927923
SHP-03906,Delivered,9.3,LOW,False,0.09332320371143103
SHP-03907,Delivered,9.5,LOW,False,0.09455926281507078
SHP-03908,Delayed,63.1,CRITICAL,True,0.6314941091895883
SHP-03909,Delivered,5.6,LOW,False,0.0555532962727691
SHP-03910,Delivered,61.7,CRITICAL,True,0.6171141395841264
SHP-03911,Delivered,39.4,MEDIUM,False,0.3935290038946227
SHP-03912,Delivered,53.6,HIGH,True,0.5355717093357806
SHP-03913,Delivered,30.4,MEDIUM,False,0.30353252098651323
SHP-03914,Delivered,5.1,LOW,False,0.05120534611845359
SHP-03915,Delivered,69.5,CRITICAL,True,0.6953407365217619
SHP-03916,Delivered,91.5,CRITICAL,True,0.9148937252854271
SHP-03917,Delivered,62.8,CRITICAL,True,0.627769808437351
SHP-03918,Delayed,90.3,CRITICAL,True,0.9032772141906863
SHP-03919,Delivered,6.5,LOW,False,0.06456059265950022
SHP-03920,Delivered,56.7,HIGH,True,0.5674143804883597
SHP-03921,Delivered,51.5,HIGH,True,0.5147767093559561
SHP-03922,Delivered,4.2,LOW,False,0.04202587863148877
SHP-03923,Lost,44.7,HIGH,True,0.44654088068701053
SHP-03924,Delivered,35.8,MEDIUM,False,0.35823781557551854
SHP-03925,Delivered,54.6,HIGH,True,0.5456341358870254
SHP-03926,Delivered,94.8,CRITICAL,True,0.948160345687759
SHP-03927,Delivered,19.9,LOW,False,0.19857313761096426
SHP-03928,Cancelled,47.9,HIGH,True,0.47947248976476486
SHP-03929,Delivered,9.2,LOW,False,0.09181440342867797
SHP-03930,Delivered,75.5,CRITICAL,True,0.7548611929746255
SHP-03931,Delivered,89.1,CRITICAL,True,0.8912157160090345
SHP-03932,Cancelled,49.1,HIGH,True,0.4906341971636532
SHP-03933,Delivered,5.2,LOW,False,0.05247187230242472
SHP-03934,Delayed,88.3,CRITICAL,True,0.8826781239815104
SHP-03935,Delivered,17.6,LOW,False,0.17606978919590002
SHP-03936,Delayed,90.7,CRITICAL,True,0.907257528689031
SHP-03937,Delivered,55.3,HIGH,True,0.5532252344938899
SHP-03938,Delivered,20.6,LOW,False,0.206053974475292
SHP-03939,Delayed,54.9,HIGH,True,0.5488839206959781
SHP-03940,Delivered,42.0,HIGH,True,0.42041807532469455
SHP-03941,Delayed,89.5,CRITICAL,True,0.8951981933781028
SHP-03942,Delivered,59.8,HIGH,True,0.5980028874938295
SHP-03943,Delivered,9.1,LOW,False,0.0914780887231787
SHP-03944,Delayed,54.4,HIGH,True,0.5440601504392129
SHP-03945,Delivered,53.5,HIGH,True,0.5346002316051132
SHP-03946,Delivered,55.1,HIGH,True,0.5507677097343334
SHP-03947,Delivered,6.2,LOW,False,0.062439395399875815
SHP-03948,Delivered,94.1,CRITICAL,True,0.9413766475337997
SHP-03949,Delivered,39.2,MEDIUM,False,0.3916257628547478
SHP-03950,Delivered,95.7,CRITICAL,True,0.9569276321982351
SHP-03951,Delivered,54.5,HIGH,True,0.5445186158302633
SHP-03952,Delivered,43.0,HIGH,True,0.4304518704812017
SHP-03953,Delivered,51.1,HIGH,True,0.5109918291536916
SHP-03954,Delivered,9.8,LOW,False,0.09836569081967544
SHP-03955,Delivered,55.4,HIGH,True,0.5543615512419372
SHP-03956,Delivered,62.5,CRITICAL,True,0.6251182004353513
SHP-03957,Delayed,46.5,HIGH,True,0.46512333986744997
SHP-03958,Delivered,49.2,HIGH,True,0.492041608387263
SHP-03959,Delivered,3.6,LOW,False,0.035735967875256944
SHP-03960,Delivered,14.7,LOW,False,0.1470922929102806
SHP-03961,Delivered,21.6,LOW,False,0.21590518039901316
SHP-03962,Delivered,42.4,HIGH,True,0.42446453813239154
SHP-03963,Delivered,34.8,MEDIUM,False,0.3477917442066247
SHP-03964,Delivered,55.3,HIGH,True,0.5527121319252729
SHP-03965,Delivered,59.9,HIGH,True,0.598855049597521
SHP-03966,Delivered,91.1,CRITICAL,True,0.9108719233965168
SHP-03967,Delivered,90.3,CRITICAL,True,0.9031515914500108
SHP-03968,Delivered,49.3,HIGH,True,0.4926867492350599
SHP-03969,Delayed,48.5,HIGH,True,0.48487556071248206
SHP-03970,Delivered,85.2,CRITICAL,True,0.8521642787879609
SHP-03971,Delivered,7.2,LOW,False,0.0724384568646605
SHP-03972,Delivered,52.6,HIGH,True,0.5262670600058299
SHP-03973,Delivered,50.4,HIGH,True,0.5040912290610816
SHP-03974,Delivered,51.3,HIGH,True,0.5125987599079628
SHP-03975,Delayed,93.8,CRITICAL,True,0.9378427936581027
SHP-03976,Delivered,54.1,HIGH,True,0.5405111843054512
SHP-03977,Delivered,54.3,HIGH,True,0.543235242908561
SHP-03978,Delivered,55.5,HIGH,True,0.5554134772144158
SHP-03979,Delivered,10.2,LOW,False,0.10239065956792434
SHP-03980,Delivered,39.5,MEDIUM,False,0.395162287093454
SHP-03981,Delivered,50.0,HIGH,True,0.5004987644014115
SHP-03982,Delivered,57.6,HIGH,True,0.5759323681978721
SHP-03983,Delayed,48.3,HIGH,True,0.4834811992208813
SHP-03984,Delivered,51.9,HIGH,True,0.5185013623999943
SHP-03985,Delivered,57.1,HIGH,True,0.5712598567372555
SHP-03986,Delivered,61.7,CRITICAL,True,0.6169677117180354
SHP-03987,Delivered,4.1,LOW,False,0.040860316782413676
SHP-03988,Delivered,93.0,CRITICAL,True,0.9297991533719084
SHP-03989,Delivered,4.5,LOW,False,0.04543321700832825
SHP-03990,Delivered,59.3,HIGH,True,0.5925770988576079
SHP-03991,Delayed,53.9,HIGH,True,0.5390313737377463
SHP-03992,Delivered,62.9,CRITICAL,True,0.6290794709821678
SHP-03993,Delivered,58.0,HIGH,True,0.5803925511525476
SHP-03994,Delayed,47.5,HIGH,True,0.47539788226770946
SHP-03995,Delivered,52.2,HIGH,True,0.5216233053719577
SHP-03996,Delivered,28.8,MEDIUM,False,0.2884476224798386
SHP-03997,Delayed,49.7,HIGH,True,0.49687302309172293
SHP-03998,Delivered,50.6,HIGH,True,0.5059718857475354
SHP-03999,Delivered,56.8,HIGH,True,0.568398355241117
SHP-04000,Delivered,7.9,LOW,False,0.07941647329257234
SHP-04001,Delivered,56.0,HIGH,True,0.5604228425934422
SHP-04002,Delivered,52.1,HIGH,True,0.5212736825970408
SHP-04003,Delivered,62.2,CRITICAL,True,0.6220088085186125
SHP-04004,Delivered,7.5,LOW,False,0.07463820657150383
SHP-04005,Delivered,50.9,HIGH,True,0.5091239490875162
SHP-04006,Delivered,9.9,LOW,False,0.09909702398046263
SHP-04007,Delivered,49.5,HIGH,True,0.4948317781072246
SHP-04008,Delayed,53.1,HIGH,True,0.5305365019179161
SHP-04009,Delayed,18.6,LOW,False,0.18632401226374679
SHP-04010,Delivered,41.3,HIGH,True,0.4133845637390064
SHP-04011,Delivered,46.8,HIGH,True,0.46837645455198923
SHP-04012,Delayed,90.4,CRITICAL,True,0.9041829399367308
SHP-04013,Cancelled,9.0,LOW,False,0.08961744404625632
SHP-04014,Delivered,5.8,LOW,False,0.05758841716641435
SHP-04015,Delivered,36.6,MEDIUM,False,0.36562072900704157
SHP-04016,Delivered,59.1,HIGH,True,0.5914472633132083
SHP-04017,Delivered,4.8,LOW,False,0.04813809732178874
SHP-04018,Delivered,93.5,CRITICAL,True,0.9351271521293109
SHP-04019,Delivered,23.1,LOW,False,0.23055055714955566
SHP-04020,Delivered,10.2,LOW,False,0.1021528391596707
SHP-04021,Delivered,64.8,CRITICAL,True,0.647787306712468
SHP-04022,Delayed,88.0,CRITICAL,True,0.8801493040720707
SHP-04023,Delivered,54.6,HIGH,True,0.5462706033623409
SHP-04024,Delivered,51.2,HIGH,True,0.5116382172583961
SHP-04025,Delayed,69.3,CRITICAL,True,0.6925003606659889
SHP-04026,Delivered,53.3,HIGH,True,0.5334503140553452
SHP-04027,Delayed,20.9,LOW,False,0.20899504224809196
SHP-04028,Cancelled,20.3,LOW,False,0.20260727506194187
SHP-04029,Delivered,57.5,HIGH,True,0.574972389950881
SHP-04030,Delivered,4.6,LOW,False,0.045760896118232794
SHP-04031,Delivered,54.5,HIGH,True,0.5454748337363237
SHP-04032,Delivered,19.3,LOW,False,0.19282848104641276
SHP-04033,Delivered,21.8,LOW,False,0.21792549538941022
SHP-04034,Delivered,26.7,MEDIUM,False,0.2669052131293756
SHP-04035,Delayed,66.1,CRITICAL,True,0.6612822688607154
SHP-04036,Cancelled,15.1,LOW,False,0.15053304736231565
SHP-04037,Delivered,46.7,HIGH,True,0.46747829397566143
SHP-04038,Delayed,53.7,HIGH,True,0.5370263438035846
SHP-04039,Delivered,59.9,HIGH,True,0.598599455408403
SHP-04040,Delivered,34.8,MEDIUM,False,0.34757719740148557
SHP-04041,Delivered,10.3,LOW,False,0.10318558337862618
SHP-04042,Delivered,59.3,HIGH,True,0.5932860677868802
SHP-04043,Delivered,44.0,HIGH,True,0.4397340759503986
SHP-04044,Delivered,47.8,HIGH,True,0.4780183747655216
SHP-04045,Delivered,9.2,LOW,False,0.09168883492733114
SHP-04046,Delivered,43.7,HIGH,True,0.43740902594538766
SHP-04047,Delivered,53.4,HIGH,True,0.5340869967081052
SHP-04048,Delivered,8.6,LOW,False,0.08612783001948274
SHP-04049,Delivered,7.2,LOW,False,0.0718858520476035
SHP-04050,Delivered,47.0,HIGH,True,0.469583198229328
SHP-04051,Delivered,39.7,MEDIUM,False,0.39685730022560967
SHP-04052,Delivered,4.1,LOW,False,0.04123027631526099
SHP-04053,Delayed,60.0,HIGH,True,0.5998152315195834
SHP-04054,Delivered,6.2,LOW,False,0.06244694930116383
SHP-04055,Delivered,53.5,HIGH,True,0.5347916077637818
SHP-04056,Delivered,50.9,HIGH,True,0.5092490028528663
SHP-04057,Delayed,34.4,MEDIUM,False,0.3436899585273305
SHP-04058,Delivered,88.1,CRITICAL,True,0.8809287113064775
SHP-04059,Delivered,9.8,LOW,False,0.09784697666595528
SHP-04060,Delivered,21.5,LOW,False,0.21549339249376118
SHP-04061,Cancelled,95.8,CRITICAL,True,0.9580441415617927
SHP-04062,Delivered,9.1,LOW,False,0.09058028514218223
SHP-04063,Delivered,62.4,CRITICAL,True,0.6240486022503146
SHP-04064,Delivered,60.9,CRITICAL,True,0.6085513366562243
SHP-04065,Delayed,56.8,HIGH,True,0.5683667026865186
SHP-04066,Delivered,91.9,CRITICAL,True,0.9190626824714964
SHP-04067,Delivered,51.9,HIGH,True,0.5189074501010017
SHP-04068,Delivered,15.2,LOW,False,0.15208559107917846
SHP-04069,Delivered,51.0,HIGH,True,0.5097086796692673
SHP-04070,Delivered,20.8,LOW,False,0.20773461464949694
