shipment_id,product_id,supplier_id,origin_warehouse_id,destination_warehouse_id,transport_mode,quantity_units,shipment_value_usd,ship_date,planned_delivery_date,actual_delivery_date,planned_transit_days,actual_transit_days,delay_days,is_delayed,status,disruption_cause,freight_cost_usd,carrier_name
SHP-03651,PRD-0055,SUP-009,WH-005,WH-001,Road,486,811187.46,2024-03-20,2024-03-26,2024-03-26,6,6.0,0,False,Delivered,,8720.18,Maersk
SHP-03652,PRD-0060,SUP-015,WH-002,WH-003,Rail,174,219802.02,2023-12-26,2024-01-11,2024-01-11,16,16.0,0,False,Delivered,,6639.76,Maersk
SHP-03653,PRD-0061,SUP-011,WH-007,WH-002,Air Freight,208,286700.96,2024-12-10,2024-12-15,,5,,3,True,Delayed,,2334.84,XPO Logistics
SHP-03654,PRD-0062,SUP-013,WH-007,WH-005,Rail,280,536578.0,2024-05-17,2024-05-27,2024-05-31,10,14.0,4,True,Delivered,Hurricane Season,3696.6,FedEx
SHP-03655,PRD-0066,SUP-005,WH-002,WH-001,Ocean Freight,311,477064.67,2024-06-19,2024-08-02,2024-08-02,44,44.0,0,False,Delivered,,799.62,FedEx
SHP-03656,PRD-0038,SUP-003,WH-001,WH-005,Road,451,576314.86,2023-12-23,2023-12-30,2023-12-30,7,7.0,0,False,Delivered,,13884.99,UPS
SHP-03657,PRD-0016,SUP-005,WH-002,WH-007,Air Freight,453,607595.31,2024-06-17,2024-06-20,,3,,1,True,Delayed,,11185.82,FedEx
SHP-03658,PRD-0067,SUP-012,WH-006,WH-007,Road,179,103569.4,2024-04-23,2024-04-26,2024-04-28,3,5.0,0,False,Delivered,,14113.19,MSC
SHP-03659,PRD-0003,SUP-003,WH-007,WH-006,Road,162,203896.44,2024-02-27,2024-03-04,2024-03-06,6,8.0,2,True,Delivered,,5050.02,Kuehne+Nagel
SHP-03660,PRD-0008,SUP-013,WH-004,WH-001,Rail,224,74251.52,2023-01-30,2023-02-09,2023-02-08,10,9.0,0,False,Delivered,,4823.57,Kuehne+Nagel
SHP-03661,PRD-0016,SUP-005,WH-004,WH-001,Air Freight,130,174365.1,2024-06-14,2024-06-16,,2,,1,True,Delayed,,3108.31,FedEx
SHP-03662,PRD-0003,SUP-003,WH-001,WH-007,Air Freight,208,261792.96,2024-07-07,2024-07-14,2024-07-20,7,13.0,6,True,Delivered,,13115.24,DHL
SHP-03663,PRD-0065,SUP-003,WH-006,WH-003,Rail,402,598927.74,2024-01-09,2024-01-22,,13,,3,True,Delayed,,8764.76,MSC
SHP-03664,PRD-0049,SUP-005,WH-005,WH-007,Ocean Freight,491,42289.83,2023-02-03,2023-02-23,,20,,58,True,Delayed,Chinese New Year Congestion,12114.08,XPO Logistics
SHP-03665,PRD-0032,SUP-009,WH-003,WH-001,Road,63,33878.25,2023-09-14,2023-09-16,,2,,0,True,Delayed,Suez Canal Delay,13735.01,DB Schenker
SHP-03666,PRD-0056,SUP-006,WH-003,WH-007,Road,493,461117.69,2024-10-24,2024-11-03,2024-11-05,10,12.0,0,False,Delivered,,3935.64,XPO Logistics
SHP-03667,PRD-0067,SUP-012,WH-006,WH-004,Ocean Freight,319,184573.4,2023-01-03,2023-01-29,2023-01-30,26,27.0,0,False,Delivered,,9342.25,DB Schenker
SHP-03668,PRD-0019,SUP-002,WH-005,WH-003,Road,222,28997.64,2023-11-30,2023-12-10,2023-12-11,10,11.0,0,False,Delivered,,9671.34,XPO Logistics
SHP-03669,PRD-0031,SUP-015,WH-004,WH-003,Multimodal,221,34113.56,2024-04-08,2024-04-23,2024-04-24,15,16.0,0,False,Delivered,,847.47,Maersk
SHP-03670,PRD-0006,SUP-008,WH-002,WH-006,Multimodal,10,164.6,2024-07-21,2024-08-14,2024-08-13,24,23.0,0,False,Delivered,,206.84,DHL
SHP-03671,PRD-0029,SUP-010,WH-007,WH-004,Air Freight,396,415934.64,2024-04-12,2024-04-18,2024-04-18,6,6.0,0,False,Delivered,,14978.75,Maersk
SHP-03672,PRD-0073,SUP-007,WH-003,WH-006,Air Freight,312,211816.8,2024-04-10,2024-04-12,2024-04-12,2,2.0,0,False,Delivered,,7117.18,DB Schenker
SHP-03673,PRD-0004,SUP-010,WH-003,WH-007,Ocean Freight,439,874610.92,2023-06-21,2023-07-12,2023-07-11,21,20.0,0,False,Delivered,Rotterdam Port Strike,11723.25,CMA CGM
SHP-03674,PRD-0036,SUP-004,WH-002,WH-004,Air Freight,285,392764.2,2024-04-10,2024-04-16,2024-04-18,6,8.0,0,False,Delivered,,11579.88,DHL
SHP-03675,PRD-0048,SUP-011,WH-002,WH-007,Multimodal,147,288486.03,2023-11-10,2023-12-05,2023-12-07,25,27.0,0,False,Delivered,,9313.33,UPS
SHP-03676,PRD-0005,SUP-011,WH-007,WH-004,Rail,86,152282.78,2024-09-15,2024-09-29,,14,,8,True,Delayed,,13404.98,DHL
SHP-03677,PRD-0075,SUP-001,WH-007,WH-006,Ocean Freight,23,4072.38,2023-09-26,2023-11-04,2023-11-03,39,38.0,0,False,Delivered,,5382.14,XPO Logistics
SHP-03678,PRD-0028,SUP-010,WH-001,WH-003,Road,414,206987.58,2024-05-14,2024-05-17,2024-05-21,3,7.0,4,True,Delivered,Hurricane Season,13153.65,FedEx
SHP-03679,PRD-0018,SUP-006,WH-004,WH-002,Ocean Freight,445,379549.4,2023-03-08,2023-04-18,2023-04-17,41,40.0,0,False,Delivered,,4096.24,XPO Logistics
SHP-03680,PRD-0010,SUP-010,WH-004,WH-006,Air Freight,164,310686.52,2023-03-24,2023-03-30,2023-03-31,6,7.0,0,False,Delivered,,8133.3,Kuehne+Nagel
SHP-03681,PRD-0041,SUP-013,WH-004,WH-001,Road,386,750642.62,2023-10-04,2023-10-14,,10,,9,True,Delayed,,8192.98,Maersk
SHP-03682,PRD-0072,SUP-013,WH-004,WH-001,Ocean Freight,156,188833.32,2024-05-20,2024-06-14,,25,,37,True,Delayed,Hurricane Season,12988.14,UPS
SHP-03683,PRD-0022,SUP-014,WH-003,WH-001,Rail,225,108090.0,2024-04-02,2024-04-16,2024-04-17,14,15.0,0,False,Delivered,,7603.23,XPO Logistics
SHP-03684,PRD-0026,SUP-009,WH-003,WH-007,Rail,118,217070.44,2023-10-02,2023-10-12,2023-10-11,10,9.0,0,False,Delivered,,5826.67,CMA CGM
SHP-03685,PRD-0057,SUP-013,WH-007,WH-001,Ocean Freight,30,44236.8,2023-10-07,2023-11-01,,25,,24,True,Delayed,,6018.57,Kuehne+Nagel
SHP-03686,PRD-0047,SUP-007,WH-002,WH-003,Multimodal,469,311059.56,2023-05-23,2023-06-01,2023-06-03,9,11.0,0,False,Delivered,,2558.17,FedEx
SHP-03687,PRD-0060,SUP-015,WH-007,WH-003,Air Freight,282,356230.86,2024-06-29,2024-07-04,2024-07-03,5,4.0,0,False,Delivered,,3346.85,Kuehne+Nagel
SHP-03688,PRD-0002,SUP-004,WH-004,WH-005,Road,404,805850.72,2023-05-16,2023-05-17,2023-05-19,1,3.0,0,False,Delivered,,10187.71,XPO Logistics
SHP-03689,PRD-0011,SUP-003,WH-006,WH-007,Air Freight,243,321464.7,2023-01-15,2023-01-18,,3,,2,True,Delayed,,3888.05,DB Schenker
SHP-03690,PRD-0011,SUP-003,WH-007,WH-006,Road,179,236799.1,2024-07-22,2024-07-29,2024-07-30,7,8.0,0,False,Delivered,,7732.06,XPO Logistics
SHP-03691,PRD-0033,SUP-008,WH-007,WH-004,Road,215,358867.25,2023-11-28,2023-11-29,,1,,0,True,Delayed,,4786.22,XPO Logistics
SHP-03692,PRD-0012,SUP-007,WH-001,WH-007,Air Freight,145,279716.6,2024-04-29,2024-05-02,2024-05-03,3,4.0,0,False,Delivered,,5240.46,DHL
SHP-03693,PRD-0037,SUP-014,WH-003,WH-002,Rail,156,17330.04,2023-09-02,2023-09-23,,21,,45,True,Delayed,Suez Canal Delay,12310.24,FedEx
SHP-03694,PRD-0043,SUP-015,WH-001,WH-002,Road,43,20687.73,2024-01-16,2024-01-20,,4,,2,True,Delayed,,7934.11,DB Schenker
SHP-03695,PRD-0031,SUP-015,WH-001,WH-005,Multimodal,490,75636.4,2024-10-25,2024-11-22,,28,,18,True,Delayed,,1727.25,DHL
SHP-03696,PRD-0052,SUP-011,WH-001,WH-003,Multimodal,276,508483.08,2023-09-10,2023-10-09,,29,,61,True,Delayed,Suez Canal Delay,285.97,MSC
SHP-03697,PRD-0044,SUP-015,WH-003,WH-002,Road,313,210038.65,2024-12-31,2025-01-05,2025-01-07,5,7.0,2,True,Delivered,,7892.56,CMA CGM
SHP-03698,PRD-0070,SUP-001,WH-002,WH-004,Rail,166,284673.4,2024-03-25,2024-04-11,,17,,0,False,Cancelled,,11678.13,DB Schenker
SHP-03699,PRD-0066,SUP-005,WH-001,WH-004,Ocean Freight,206,315997.82,2024-12-14,2025-01-10,2025-01-12,27,29.0,0,False,Delivered,,4745.49,UPS
SHP-03700,PRD-0020,SUP-008,WH-001,WH-006,Multimodal,44,12714.24,2024-06-20,2024-06-30,2024-07-01,10,11.0,0,False,Delivered,,13596.78,Kuehne+Nagel
SHP-03701,PRD-0004,SUP-010,WH-006,WH-001,Ocean Freight,260,517992.8,2024-07-31,2024-08-16,,16,,8,True,Delayed,,4628.04,CMA CGM
SHP-03702,PRD-0043,SUP-015,WH-004,WH-002,Road,440,211688.4,2024-10-05,2024-10-14,2024-10-15,9,10.0,0,False,Delivered,,1592.26,CMA CGM
SHP-03703,PRD-0012,SUP-007,WH-006,WH-003,Air Freight,276,532426.08,2024-03-01,2024-03-04,2024-03-04,3,3.0,0,False,Delivered,,10484.87,DHL
SHP-03704,PRD-0003,SUP-003,WH-002,WH-006,Rail,425,534913.5,2023-12-23,2024-01-07,2024-01-07,15,15.0,0,False,Delivered,,5672.75,XPO Logistics
SHP-03705,PRD-0034,SUP-014,WH-005,WH-002,Ocean Freight,248,276187.68,2023-02-27,2023-03-24,2023-05-31,25,93.0,68,True,Delivered,Chinese New Year Congestion,4195.87,DHL
SHP-03706,PRD-0024,SUP-012,WH-003,WH-004,Air Freight,141,280715.49,2023-12-07,2023-12-11,,4,,3,True,Delayed,,9582.44,Maersk
SHP-03707,PRD-0031,SUP-015,WH-004,WH-007,Road,358,55260.88,2023-05-13,2023-05-14,,1,,0,True,Delayed,,6343.76,CMA CGM
SHP-03708,PRD-0007,SUP-002,WH-001,WH-005,Rail,349,608073.17,2024-10-27,2024-11-13,,17,,8,True,Delayed,,14150.58,Maersk
SHP-03709,PRD-0011,SUP-003,WH-003,WH-005,Rail,456,603242.4,2023-06-25,2023-07-08,,13,,34,True,Delayed,Rotterdam Port Strike,1610.73,CMA CGM
SHP-03710,PRD-0039,SUP-001,WH-007,WH-001,Ocean Freight,96,22332.48,2024-10-27,2024-11-22,2024-12-12,26,46.0,20,True,Delivered,,5949.21,CMA CGM
SHP-03711,PRD-0008,SUP-013,WH-006,WH-001,Rail,426,141210.48,2023-09-09,2023-10-04,2023-10-24,25,45.0,20,True,Delivered,Suez Canal Delay,13469.47,Maersk
SHP-03712,PRD-0013,SUP-011,WH-006,WH-003,Ocean Freight,196,255438.96,2024-02-20,2024-03-09,2024-03-22,18,31.0,13,True,Delivered,,12715.5,CMA CGM
SHP-03713,PRD-0043,SUP-015,WH-007,WH-006,Road,197,94778.67,2023-07-21,2023-07-22,2023-07-22,1,1.0,0,False,Delivered,,14260.33,DB Schenker
SHP-03714,PRD-0025,SUP-001,WH-006,WH-001,Multimodal,281,326682.17,2023-09-03,2023-09-15,,12,,7,True,Delayed,Suez Canal Delay,11895.07,XPO Logistics
SHP-03715,PRD-0015,SUP-012,WH-004,WH-003,Air Freight,329,416477.81,2023-02-13,2023-02-17,2023-02-28,4,15.0,11,True,Delivered,Chinese New Year Congestion,14609.18,CMA CGM
SHP-03716,PRD-0011,SUP-003,WH-004,WH-005,Rail,242,320141.8,2024-02-20,2024-03-10,2024-03-11,19,20.0,0,False,Delivered,,12148.11,Maersk
SHP-03717,PRD-0021,SUP-014,WH-002,WH-005,Multimodal,175,299839.75,2023-12-08,2023-12-26,2023-12-25,18,17.0,0,False,Delivered,,8116.63,DB Schenker
SHP-03718,PRD-0046,SUP-008,WH-005,WH-006,Air Freight,132,93168.24,2024-08-27,2024-09-03,,7,,2,True,Delayed,Taiwan Strait Tension,10414.97,MSC
SHP-03719,PRD-0021,SUP-014,WH-004,WH-003,Road,421,721328.77,2023-02-08,2023-02-10,,2,,2,True,Delayed,Chinese New Year Congestion,1545.48,FedEx
SHP-03720,PRD-0043,SUP-015,WH-004,WH-002,Air Freight,399,191962.89,2023-05-31,2023-06-03,2023-06-04,3,4.0,1,True,Delivered,,1985.09,Maersk
SHP-03721,PRD-0074,SUP-015,WH-003,WH-001,Rail,132,34845.36,2023-05-15,2023-06-03,2023-06-03,19,19.0,0,False,Delivered,,530.92,DHL
SHP-03722,PRD-0075,SUP-001,WH-004,WH-005,Ocean Freight,347,61439.82,2024-12-08,2024-12-30,2025-01-11,22,34.0,12,True,Delivered,,10146.77,FedEx
SHP-03723,PRD-0047,SUP-007,WH-001,WH-004,Multimodal,398,263969.52,2024-11-09,2024-12-02,2024-12-02,23,23.0,0,False,Delivered,,2594.63,UPS
SHP-03724,PRD-0017,SUP-004,WH-004,WH-005,Multimodal,259,406990.01,2024-01-25,2024-02-07,2024-02-08,13,14.0,0,False,Delivered,,12037.72,FedEx
SHP-03725,PRD-0073,SUP-007,WH-004,WH-003,Ocean Freight,10,6789.0,2023-02-27,2023-04-11,2023-04-10,43,42.0,0,False,Delivered,Chinese New Year Congestion,9700.69,Maersk
SHP-03726,PRD-0018,SUP-006,WH-002,WH-007,Ocean Freight,181,154378.52,2024-09-03,2024-09-20,2024-10-30,17,57.0,40,True,Delivered,Taiwan Strait Tension,6461.46,CMA CGM
SHP-03727,PRD-0031,SUP-015,WH-003,WH-007,Multimodal,250,38590.0,2024-03-07,2024-03-20,,13,,5,True,Delayed,,10673.86,Kuehne+Nagel
SHP-03728,PRD-0063,SUP-002,WH-003,WH-004,Air Freight,92,84489.12,2023-07-20,2023-07-27,,7,,3,True,Delayed,,14202.92,DHL
SHP-03729,PRD-0026,SUP-009,WH-005,WH-003,Air Freight,24,44149.92,2023-07-21,2023-07-24,,3,,2,True,Delayed,,11616.88,FedEx
SHP-03730,PRD-0037,SUP-014,WH-003,WH-007,Rail,89,9887.01,2023-02-13,2023-03-04,2023-03-04,19,19.0,0,False,Delivered,,3924.27,UPS
SHP-03731,PRD-0072,SUP-013,WH-002,WH-007,Multimodal,188,227568.36,2024-02-02,2024-03-02,2024-03-24,29,51.0,22,True,Delivered,,712.16,DB Schenker
SHP-03732,PRD-0019,SUP-002,WH-002,WH-001,Rail,425,55513.5,2023-06-10,2023-07-04,2023-07-05,24,25.0,0,False,Delivered,,10965.63,DHL
SHP-03733,PRD-0071,SUP-005,WH-006,WH-001,Multimodal,147,221884.74,2023-08-01,2023-08-11,,10,,3,True,Delayed,,5236.11,Kuehne+Nagel
SHP-03734,PRD-0071,SUP-005,WH-001,WH-005,Air Freight,256,386411.52,2024-01-06,2024-01-08,2024-01-09,2,3.0,1,True,Delivered,,266.28,DB Schenker
SHP-03735,PRD-0012,SUP-007,WH-001,WH-003,Road,332,640454.56,2023-03-13,2023-03-22,2023-03-23,9,10.0,0,False,Delivered,,11347.81,CMA CGM
SHP-03736,PRD-0002,SUP-004,WH-001,WH-003,Road,404,805850.72,2024-09-26,2024-10-02,2024-10-01,6,5.0,0,False,Delivered,,5838.65,CMA CGM
SHP-03737,PRD-0055,SUP-009,WH-005,WH-007,Air Freight,335,559151.85,2024-11-11,2024-11-16,2024-11-17,5,6.0,0,False,Delivered,,10086.27,FedEx
SHP-03738,PRD-0025,SUP-001,WH-001,WH-002,Road,218,253440.26,2024-10-02,2024-10-08,,6,,2,True,Delayed,,6796.33,XPO Logistics
SHP-03739,PRD-0012,SUP-007,WH-005,WH-004,Rail,430,829504.4,2023-01-27,2023-02-16,2023-02-16,20,20.0,0,False,Delivered,,4146.22,FedEx
SHP-03740,PRD-0060,SUP-015,WH-002,WH-003,Rail,334,421918.82,2023-11-29,2023-12-13,,14,,10,True,Cancelled,,1193.86,DHL
SHP-03741,PRD-0017,SUP-004,WH-001,WH-004,Rail,71,111568.69,2023-11-02,2023-11-18,2023-11-19,16,17.0,0,False,Delivered,,836.56,MSC
SHP-03742,PRD-0007,SUP-002,WH-006,WH-007,Rail,105,182944.65,2023-12-10,2023-12-27,2023-12-26,17,16.0,0,False,Delivered,,2620.29,UPS
SHP-03743,PRD-0069,SUP-009,WH-003,WH-007,Multimodal,158,148076.02,2023-06-17,2023-07-09,2023-08-07,22,51.0,29,True,Delivered,Rotterdam Port Strike,4370.79,XPO Logistics
SHP-03744,PRD-0067,SUP-012,WH-001,WH-005,Multimodal,79,45709.4,2024-02-28,2024-03-21,,22,,5,True,Delayed,,4556.02,FedEx
SHP-03745,PRD-0070,SUP-001,WH-003,WH-001,Rail,270,463023.0,2024-06-20,2024-07-12,2024-07-11,22,21.0,0,False,Delivered,,7339.02,Maersk
SHP-03746,PRD-0063,SUP-002,WH-006,WH-001,Ocean Freight,384,352650.24,2023-01-27,2023-02-27,2023-02-27,31,31.0,0,False,Delivered,,12631.31,FedEx
SHP-03747,PRD-0036,SUP-004,WH-002,WH-004,Air Freight,464,639447.68,2024-08-06,2024-08-08,2024-08-10,2,4.0,0,False,Delivered,,4120.52,CMA CGM
SHP-03748,PRD-0033,SUP-008,WH-002,WH-005,Air Freight,55,91803.25,2023-03-17,2023-03-22,,5,,4,True,Delayed,,5593.6,XPO Logistics
SHP-03749,PRD-0070,SUP-001,WH-006,WH-007,Road,69,118328.1,2024-06-09,2024-06-10,2024-06-10,1,1.0,0,True,Delivered,,4155.65,FedEx
SHP-03750,PRD-0054,SUP-011,WH-006,WH-001,Ocean Freight,77,144861.64,2024-06-18,2024-07-16,2024-07-15,28,27.0,0,False,Delivered,,13983.71,Kuehne+Nagel
SHP-03751,PRD-0063,SUP-002,WH-003,WH-006,Road,50,45918.0,2023-02-22,2023-02-26,2023-02-27,4,5.0,0,False,Delivered,,13626.78,DB Schenker
SHP-03752,PRD-0003,SUP-003,WH-001,WH-004,Multimodal,225,283189.5,2023-06-28,2023-07-17,,19,,9,True,Delayed,Rotterdam Port Strike,14459.58,Maersk
SHP-03753,PRD-0069,SUP-009,WH-004,WH-003,Rail,469,439542.11,2024-10-08,2024-11-02,,25,,21,True,Delayed,,1300.85,CMA CGM
SHP-03754,PRD-0038,SUP-003,WH-003,WH-002,Rail,20,25557.2,2023-01-08,2023-01-28,2023-01-28,20,20.0,0,False,Delivered,,8322.15,DB Schenker
SHP-03755,PRD-0012,SUP-007,WH-004,WH-001,Air Freight,482,929816.56,2023-02-05,2023-02-12,2023-02-11,7,6.0,0,False,Delivered,Chinese New Year Congestion,13974.04,DHL
SHP-03756,PRD-0016,SUP-005,WH-001,WH-005,Multimodal,378,507000.06,2023-03-18,2023-03-26,2023-03-25,8,7.0,0,False,Delivered,,12949.19,Kuehne+Nagel
SHP-03757,PRD-0033,SUP-008,WH-006,WH-007,Multimodal,181,302116.15,2024-12-25,2025-01-18,2025-01-19,24,25.0,0,False,Delivered,,10707.68,FedEx
SHP-03758,PRD-0001,SUP-012,WH-004,WH-002,Rail,143,161178.16,2024-09-29,2024-10-17,2024-10-17,18,18.0,0,False,Delivered,,9742.67,Kuehne+Nagel
SHP-03759,PRD-0061,SUP-011,WH-004,WH-006,Multimodal,97,133701.89,2023-09-06,2023-09-22,,16,,5,True,Cancelled,Suez Canal Delay,8569.79,CMA CGM
SHP-03760,PRD-0014,SUP-002,WH-006,WH-004,Road,129,88079.91,2024-12-16,2024-12-20,2024-12-22,4,6.0,0,False,Delivered,,10015.68,Kuehne+Nagel
SHP-03761,PRD-0044,SUP-015,WH-005,WH-004,Air Freight,193,129512.65,2024-04-14,2024-04-16,2024-04-16,2,2.0,0,True,Delivered,,1432.02,DHL
SHP-03762,PRD-0011,SUP-003,WH-004,WH-002,Ocean Freight,207,273840.3,2023-07-15,2023-08-04,2023-08-04,20,20.0,0,False,Delivered,,1441.67,DB Schenker
SHP-03763,PRD-0023,SUP-003,WH-005,WH-004,Multimodal,357,272805.12,2024-10-20,2024-11-01,2024-11-02,12,13.0,0,False,Delivered,,2278.27,DB Schenker
SHP-03764,PRD-0009,SUP-001,WH-001,WH-003,Ocean Freight,329,76531.98,2023-03-01,2023-04-10,2023-04-09,40,39.0,0,False,Delivered,,599.1,CMA CGM
SHP-03765,PRD-0040,SUP-010,WH-001,WH-003,Ocean Freight,421,467107.92,2024-11-05,2024-12-19,2024-12-21,44,46.0,0,False,Delivered,,3260.39,UPS
SHP-03766,PRD-0034,SUP-014,WH-006,WH-005,Ocean Freight,342,380871.72,2023-02-15,2023-03-26,,39,,51,True,Delayed,Chinese New Year Congestion,746.39,Maersk
SHP-03767,PRD-0003,SUP-003,WH-001,WH-004,Multimodal,434,546241.08,2024-11-26,2024-12-17,2024-12-22,21,26.0,5,True,Delivered,,727.65,UPS
SHP-03768,PRD-0057,SUP-013,WH-005,WH-006,Rail,223,328826.88,2024-03-17,2024-03-29,2024-03-29,12,12.0,0,False,Delivered,,1174.32,Maersk
SHP-03769,PRD-0050,SUP-009,WH-003,WH-002,Multimodal,400,96056.0,2024-01-16,2024-02-13,,28,,10,True,Delayed,Red Sea Crisis,9529.15,MSC
SHP-03770,PRD-0016,SUP-005,WH-001,WH-006,Multimodal,152,203873.04,2023-11-14,2023-11-30,2023-12-04,16,20.0,4,True,Delivered,,8539.67,MSC
SHP-03771,PRD-0046,SUP-008,WH-002,WH-001,Ocean Freight,432,304914.24,2023-05-02,2023-06-15,2023-06-14,44,43.0,0,False,Delivered,,7506.86,DHL
SHP-03772,PRD-0067,SUP-012,WH-007,WH-003,Multimodal,28,16200.8,2023-04-18,2023-05-01,,13,,10,True,Delayed,,13626.45,Maersk
SHP-03773,PRD-0054,SUP-011,WH-003,WH-001,Road,198,372501.36,2023-08-07,2023-08-16,2023-08-18,9,11.0,0,False,Delivered,,12830.69,UPS
SHP-03774,PRD-0035,SUP-002,WH-001,WH-002,Air Freight,275,409037.75,2023-03-18,2023-03-21,2023-03-21,3,3.0,0,False,Delivered,,1748.87,Maersk
SHP-03775,PRD-0018,SUP-006,WH-004,WH-002,Multimodal,420,358226.4,2024-04-14,2024-05-07,,23,,4,True,Delayed,,13008.47,XPO Logistics
SHP-03776,PRD-0071,SUP-005,WH-003,WH-007,Multimodal,187,282261.54,2023-06-05,2023-06-13,2023-06-12,8,7.0,0,False,Delivered,,7438.17,XPO Logistics
SHP-03777,PRD-0014,SUP-002,WH-002,WH-006,Multimodal,316,215761.64,2024-07-01,2024-07-11,,10,,9,True,Delayed,,910.05,DHL
SHP-03778,PRD-0040,SUP-010,WH-006,WH-003,Air Freight,237,262956.24,2024-08-27,2024-09-03,,7,,2,True,Delayed,,2157.06,MSC
SHP-03779,PRD-0032,SUP-009,WH-006,WH-001,Ocean Freight,164,88191.0,2023-01-20,2023-02-24,2023-02-24,35,35.0,0,False,Delivered,,12801.1,DB Schenker
SHP-03780,PRD-0068,SUP-004,WH-003,WH-005,Multimodal,423,326657.52,2023-12-31,2024-01-30,2024-02-01,30,32.0,0,False,Delivered,,6130.49,FedEx
SHP-03781,PRD-0055,SUP-009,WH-001,WH-005,Air Freight,100,166911.0,2024-10-01,2024-10-04,2024-10-03,3,2.0,0,False,Delivered,,3652.52,FedEx
SHP-03782,PRD-0062,SUP-013,WH-003,WH-004,Rail,235,450342.25,2024-07-23,2024-08-04,,12,,9,True,Delayed,,13579.16,DB Schenker
SHP-03783,PRD-0030,SUP-005,WH-001,WH-003,Road,210,167498.1,2024-10-21,2024-10-30,,9,,7,True,Delayed,,11355.56,MSC
SHP-03784,PRD-0063,SUP-002,WH-005,WH-002,Multimodal,259,237855.24,2024-06-25,2024-07-25,2024-08-03,30,39.0,9,True,Delivered,,8150.85,UPS
SHP-03785,PRD-0070,SUP-001,WH-005,WH-002,Ocean Freight,426,730547.4,2023-06-10,2023-07-06,2023-07-06,26,26.0,0,False,Delivered,,6512.18,DB Schenker
SHP-03786,PRD-0074,SUP-015,WH-001,WH-007,Road,91,24022.18,2023-01-05,2023-01-06,2023-01-08,1,3.0,0,False,Delivered,,10644.08,CMA CGM
SHP-03787,PRD-0059,SUP-004,WH-004,WH-007,Multimodal,479,145247.17,2024-01-14,2024-01-28,2024-01-29,14,15.0,0,False,Delivered,,814.28,FedEx
SHP-03788,PRD-0069,SUP-009,WH-007,WH-005,Road,495,463909.05,2023-10-29,2023-11-08,,10,,9,True,Delayed,,14853.73,Maersk
SHP-03789,PRD-0007,SUP-002,WH-004,WH-003,Road,217,378085.61,2024-06-19,2024-06-29,2024-06-29,10,10.0,0,False,Delivered,,11946.11,DHL
SHP-03790,PRD-0028,SUP-010,WH-007,WH-001,Road,31,15499.07,2023-07-07,2023-07-11,2023-07-21,4,14.0,10,True,Delivered,Rotterdam Port Strike,11979.75,XPO Logistics
SHP-03791,PRD-0038,SUP-003,WH-004,WH-005,Rail,132,168677.52,2024-12-13,2025-01-05,2025-01-22,23,40.0,17,True,Delivered,,13962.57,FedEx
SHP-03792,PRD-0007,SUP-002,WH-004,WH-001,Rail,112,195140.96,2023-11-23,2023-12-07,2023-12-06,14,13.0,0,False,Delivered,,11725.35,XPO Logistics
SHP-03793,PRD-0008,SUP-013,WH-001,WH-002,Rail,78,25855.44,2024-06-17,2024-07-12,,25,,21,True,Delayed,,878.19,DHL
SHP-03794,PRD-0064,SUP-013,WH-006,WH-005,Multimodal,407,726063.58,2024-09-01,2024-09-23,,22,,26,True,Delayed,Taiwan Strait Tension,4948.58,UPS
SHP-03795,PRD-0053,SUP-011,WH-005,WH-004,Road,139,114355.3,2024-05-10,2024-05-14,,4,,3,True,Delayed,,7182.09,MSC
SHP-03796,PRD-0027,SUP-002,WH-002,WH-007,Rail,270,322412.4,2023-12-31,2024-01-17,2024-01-16,17,16.0,0,False,Delivered,,13238.34,CMA CGM
SHP-03797,PRD-0041,SUP-013,WH-007,WH-004,Multimodal,366,711749.22,2024-12-17,2025-01-03,2025-01-05,17,19.0,0,False,Delivered,,6854.1,UPS
SHP-03798,PRD-0006,SUP-008,WH-005,WH-002,Rail,262,4312.52,2024-05-22,2024-06-02,2024-06-04,11,13.0,0,False,Delivered,,10111.54,MSC
SHP-03799,PRD-0006,SUP-008,WH-003,WH-005,Multimodal,444,7308.24,2024-09-01,2024-09-10,,9,,10,True,Delayed,Taiwan Strait Tension,10217.51,DB Schenker
SHP-03800,PRD-0059,SUP-004,WH-001,WH-007,Road,78,23651.94,2023-05-10,2023-05-19,2023-05-20,9,10.0,0,False,Delivered,,3521.29,Kuehne+Nagel
SHP-03801,PRD-0063,SUP-002,WH-005,WH-001,Rail,282,258977.52,2023-05-05,2023-05-18,2023-05-17,13,12.0,0,False,Delivered,,9782.88,CMA CGM
SHP-03802,PRD-0024,SUP-012,WH-002,WH-007,Multimodal,242,481795.38,2024-03-04,2024-03-17,,13,,9,True,Delayed,,5673.55,FedEx
SHP-03803,PRD-0002,SUP-004,WH-003,WH-005,Multimodal,194,386967.92,2023-12-16,2024-01-11,2024-01-11,26,26.0,0,False,Delivered,,9378.59,UPS
SHP-03804,PRD-0010,SUP-010,WH-007,WH-004,Ocean Freight,179,339102.97,2023-08-31,2023-10-09,2023-10-10,39,40.0,0,False,Delivered,,4004.18,FedEx
SHP-03805,PRD-0040,SUP-010,WH-005,WH-006,Ocean Freight,363,402755.76,2024-05-21,2024-06-29,2024-07-24,39,64.0,25,True,Delivered,,13132.22,CMA CGM
